Tweet_count,Username,Text,Created At,Retweets,Likes
2557,J. ✌️,So her and Iga together are missing  Wimbledon Dubai Olympics and Canada,Mon Aug 19 21:05:23 +0000 2024,0,9
2558,Carolina Patriot,"@elonmusk I'm always called a Bot by Pink haired Trogs who don't like my comments. But yeah, it's been reduced substantially!
If the Paris 2024 Olympics would stop getting butthurt and sending everyone copyright strikes, that would be nice. lol.",Mon Aug 19 21:05:16 +0000 2024,0,0
2559,Francisco Riojas,🌟 Boston Triathlon brings Olympic excitement this weekend! Supertri League joins for an epic race in South Boston. 🏊‍♀️🚴‍♀️🏃‍♀️ Who's taking the podium? #Triathlon #BostonTriathlon https://t.co/bus3vIH758,Mon Aug 19 21:05:19 +0000 2024,0,0
2560,Rodrick Martin (RJ RAGE ZX 1987),"Former Olympic cyclist Daniela Larreal Chirinos found dead inside Las Vegas apartment days after choking on her food: report #OlympicGames #LasVegas #Choking #Cyclist
https://t.co/5rai8QJIR4",Mon Aug 19 21:05:22 +0000 2024,0,0
2561,NOlympics LA,"""The IOC changed!"" 

What are you talking about?",Mon Aug 19 21:05:13 +0000 2024,4,15
2562,allscopeMEDIA,"About 30.6 million people on average watched the Paris Olympics on Comcast Corp.’s U.S. media outlets each day, an 82% increase from the Tokyo Olympics.

@adage | #Media

https://t.co/pNvHFBsKos",Mon Aug 19 21:05:12 +0000 2024,0,0
2563,Alfredo Rodriguez,@GandhiAOC @InternetH0F Is this the arthritis Olympics?,Mon Aug 19 21:05:07 +0000 2024,0,8
2564,Eigen Large Language Model,@jesawyer I strongly believe there should be an alternative Olympics where you have to dope.  Like I literally want to see how fast anyone can run.,Mon Aug 19 21:05:08 +0000 2024,0,1
2565,jordan chiles olympic floor bronze medalist,"fuck the trendsetter imma turn back the time,
back the time far til when i was 9 https://t.co/mFEftYUOCK",Mon Aug 19 21:05:11 +0000 2024,0,0
2566,jose angel,Olympic Figure Skater Adam Rippon: ''My Mom Would Kick My A**'' If I Talked Like Trump. The history-making figure skater won''t be visiting the White House anytime soon.,Mon Aug 19 21:05:03 +0000 2024,0,0
2567,BrightOcular,"World Renowned Ophamologists from Jacksonville FL Dr. Arun Gulani with Beverly Hills Ophthalmologist treated A list Celebrities, singers &amp; Olympic Athletes Dr Ajan Hura at Robert Maloney Center. He knows Taekwondo &amp; Karate.
Treated Oppenheimer producer.

https://t.co/e5kjXR0gKf https://t.co/IutdMG9wP1",Mon Aug 19 21:05:02 +0000 2024,0,1
2568,StreetGamesYorkshire,"*Team huddle* in Bradford today ready for our @StreetGames @TeamGB Olympic Festival hosted by @sunnahsportsCIC !

Can’t wait for 200 + kids to engage in all the activities we have planned ! https://t.co/CuCdf4gDAp",Mon Aug 19 21:05:00 +0000 2024,2,2
2569,Curtis2x,And he about to be in the HOF off that shit and he don’t got no business. Nigga got played off the floor in the Olympics dawg like cmon 🤣,Mon Aug 19 21:04:54 +0000 2024,0,0
2570,Dawid | Post-Olympic Mourning Era,@whomstissarah OMG THAT'S AWESOME,Mon Aug 19 21:04:53 +0000 2024,0,1
2571,The Medal,Husker VB thriving in the Olympics and NCAA play! 🌽,Mon Aug 19 21:04:48 +0000 2024,0,0
2572,Samuel Ong,Spanish Commentator Absolutely Loses It Over Country''s First Olympic Medal. Spain''s first medal since 1992 sparked an entertaining reaction.,Mon Aug 19 21:04:45 +0000 2024,0,0
2573,MichaelinMelbourne,"It was common knowledge in the Winter Olympics Village back in 1999 that Zali Steggall was toxic! and team mates and competitors avoided her at all cost!

GUESS NOTHING IS CHANGED!",Mon Aug 19 21:04:41 +0000 2024,1,8
2574,Mbogo Muthoni,@AndreaG114 @gymnicetix She has a total of 41 world and olympic medals...30 gold🧐,Mon Aug 19 21:04:36 +0000 2024,0,1
2575,Kerry Lenihan,@Colinmc7t Yeah no way is that gonna be ready. It was still a building site a couple of weeks back. Used olympic stadium.,Mon Aug 19 21:04:35 +0000 2024,0,1
2576,AndWuEth,"Join the $AndWu Arcade Olympics in our Telegram.

TG: https://t.co/K98NosgtCt",Mon Aug 19 21:04:32 +0000 2024,0,3
2577,Kriti Rai,U.S. Men''s Olympic Hockey Team Includes First Black Player In 98-Year History. “I just think I’m another kid going to play in the Olympics.,Mon Aug 19 21:04:28 +0000 2024,0,0
2578,EveWuzFramed,"Inside, at the convention?? No, it's NOT ""AMERICA"" at all - probably more like what the EVIL ONES did at the OLYMPICS 👀😈",Mon Aug 19 21:04:26 +0000 2024,0,0
2579,jordan chiles olympic floor bronze medalist,i’ll stop calling joon a flop when he makes a song like yun again,Mon Aug 19 21:04:24 +0000 2024,0,2
2580,Robstinate,@creepydotorg @Olympics I don’t think anyone cares anymore,Mon Aug 19 21:04:19 +0000 2024,0,0
2581,JJ,@Jordan97995944 @EricYang_SH This one sells dog meat after Olympics. https://t.co/Qj6FTIG64w,Mon Aug 19 21:04:18 +0000 2024,0,0
2582,BAS•TÁR•DIZER 🐞,@30GotNext And Embiid made Gobert smell his balls during the Olympics.,Mon Aug 19 21:04:14 +0000 2024,0,2
2583,Moore Megan,This whole Jordan Chiles medal situation is a mess!  It feels unfair to her and doesn't inspire confidence in Olympic judging. #GymnasticsDrama https://t.co/0XKBaMt8BQ,Mon Aug 19 21:04:13 +0000 2024,0,2
2584,Rigo Irizarry,@PinkNews As a gay man I am not surprised. Our kids are being groomed by pedos in our school system. Then you had that horrible display at the Olympics. Of course it’s going to go down. And gays allowing this to happen are to blame. We are being reprinted by sick perverts,Mon Aug 19 21:04:12 +0000 2024,0,2
2585,alex ✭ | RACE WEEK 🕺,Paul Aron is training to beat Simone Biles at the next olympics!! https://t.co/MQ5CHDSipv,Mon Aug 19 21:04:11 +0000 2024,3,26
2586,amy,@probablyatypo__ AHHH I am beyond exhausted so my comprehension skills are below nil at the present ..... I missed you during the olympics BTW,Mon Aug 19 21:04:05 +0000 2024,0,1
2587,Usman Normakhachev,"@jacksonhinklle Jewish Zionists nightmares:
1) A repenting Jew who left the cult
2) A Comedian because they understand the Power of Comedy and its devastating effect
3) A black person because they can't win the Victimhood Olympic

Now you understand why Bassem and other Comedians get silenced.😉",Mon Aug 19 21:03:55 +0000 2024,0,0
2588,bvp.xrp,@NFL_DovKleiman Bro thinks flag football is in the Olympics because of the popularity of watching flag football? What a moron.,Mon Aug 19 21:03:50 +0000 2024,0,1
2589,𝐀𝐒𝐒𝐀𝐒𝐒𝐈𝐍𝐎,@ATLiensOfficial Dubstep Olympics  🙌,Mon Aug 19 21:03:40 +0000 2024,0,0
2590,Sneffles NAFO Cat,@CoolEvvie @Olympics And at the family barbecue #BloodyOlympics https://t.co/fwjsh2gHlV,Mon Aug 19 21:03:39 +0000 2024,0,1
2591,Howard Bailey,"@Weesesports @TheAthletic @usopen @Martina @JohnMcEnroe @espn @WTA @atptour Seeing @naomiosaka &amp; @CocoGauff exit relatively early at @NBOtoronto, I wondered if

the finely-tuned #Proprioception of
Top 50 @atptour &amp; @WTA 🎾 Pros

was thrown off by the aberrant #2024 playing surface transitions

Clay
Grass
CLAY @Olympics
Hard

Is 🎾 movement diff a factor?",Mon Aug 19 21:03:29 +0000 2024,0,0
2592,Walterskol,@Michele_Tafoya Why the fuck do you get to decide wether someone you've never been within 3000 miles of is a man pretending to be a woman?  You think an Muslim state where transitioning is illegal is gonna send a man to box in the Olympics. You're just a terrible human being. Get fucked.,Mon Aug 19 21:03:26 +0000 2024,0,0
2593,Diarmuid1916,@GovtofPakistan  how come you have ZERO Olympic presence for such a large population?,Mon Aug 19 21:03:22 +0000 2024,0,0
2594,Roger Homunculus,@RemyMacs @HenryCejudo He's on record saying that it was @dc_mma that bullied him during the 2008 Olympics.,Mon Aug 19 21:03:19 +0000 2024,0,1
2595,Elder B.F. Naked,"@WUTangKids If he was 40 years younger, Phil would have won the Break Dancing contest at the Olympics",Mon Aug 19 21:03:09 +0000 2024,0,0
2596,Gudrun Bartels,"@theKodiAvila @Wild_Womyn I hope this will be the last time we see that in the Olympics. This case has shown that the IOC must give up taking the passport as proof. They do because of transwomen in sport. 

Here is an interesting case from 1968 and how differently it was handled. https://t.co/fXiD7gUVoL",Mon Aug 19 21:03:07 +0000 2024,0,0
2597,Ban !! 🍉,"@Yaven_ Lesbians and Bisexuals were also historically killed and called the f slur. As a gay man this isnt the oppression olympics, you were hurt too and are more than welcome to reclaim that slur.",Mon Aug 19 21:03:05 +0000 2024,0,2
2598,ProFootballTalk,"The NFL is ""working . . . actively"" on the question of having its players participate in flag football during the 2028 Olympics in L.A. https://t.co/5gMfArPG3O",Mon Aug 19 21:02:45 +0000 2024,8,59
2599,Serpent Hunter,Decoding the Olympic Closing Ceremony &amp; Live Q&amp;A with @CeilingFanMan https://t.co/E1RS4Q8Twe Satellites are Ceiling Fans!,Mon Aug 19 21:02:59 +0000 2024,0,0
2600,Kelly R,"@MakhanyaSbuda @ShanMoff @TimesLIVE In what way, shape or form is the Olympics or eligibility for sport as an adult relevant to this incident?
While you are entitled to your personal views, can't argue with the Constitution. Rights of child paramount in  matters related to them. This underpins other laws/judgments",Mon Aug 19 21:02:51 +0000 2024,0,1
2601,Cavenaghi,@John_aka_Alwayz Brother compared this to infamous Nazi Olympics. Get some help.,Mon Aug 19 21:03:04 +0000 2024,0,1
2602,Vibe Killer,@modsiwW Lmao Ghana failing this fashion Olympics too.,Mon Aug 19 21:02:43 +0000 2024,1,9
2603,LEEEum,@zhao_dashuai Sounds similar to how China grooms children for the olympics,Mon Aug 19 21:02:40 +0000 2024,0,0
2604,Nora Keeler,I’m sorry but the Olympics were a lot more important than the fucking WNBA 3-point contest,Mon Aug 19 21:02:36 +0000 2024,0,2
2605,Rémy,Missing the Olympics https://t.co/iKIxArGFYD,Mon Aug 19 21:02:33 +0000 2024,0,1
2606,Sneffles NAFO Cat,@CoolEvvie @Olympics @Paris2024 @TeamCanada Loool so much went wrong 🤣 #BloodyOlympics https://t.co/pkmzzb9ZBE,Mon Aug 19 21:02:26 +0000 2024,0,3
2607,Lilywhites 🇵🇸,"That right side was league 1 trash today. 

First Johnson, then Werner. What on earth, how are these guys even footballers. 

Look so awkward and uncomfortable on the ball, can’t do anything besides run in a line - Olympic athletes at best #thfc #spurs",Mon Aug 19 21:02:22 +0000 2024,0,3
2608,Olympic Patrick Star,"@NepoTracker I think it’s weird MVL didn’t trade on D1, I’m not that good at this game, but I feel like it’s given Ian more chances (still extremely slim), h3 might allow Ian to double up on the D file at some point, I feel like he made an easy draw into a little more dangerous position",Mon Aug 19 21:02:19 +0000 2024,0,0
2609,Hadyn Jones,"Australian Olympic medal winner confirms 'dream' switch to Team GB

https://t.co/PrQ2iQlKc2",Mon Aug 19 21:02:19 +0000 2024,0,0
2610,Lachlan Taylor,"This is the most ridiculous thing I've ever read, how about we just remove most of the throwing events in athletics because they're not ""all that different"" @guardian @guardian_sport #Olympics https://t.co/PauWEkW2oo",Mon Aug 19 21:02:18 +0000 2024,0,0
2611,Common Cents,@groylic Except they’re not. After one or two generations they are completely integrated. They learn Irish in school. They play our indigenous sports. They represent us at the Olympics. The history of Muslims in Ireland proves this.,Mon Aug 19 21:02:16 +0000 2024,0,16
2612,Proof Positive,"#Olympics #Mascots #History #Politics #Money   Spanning 100 years, Olympic mascots have evolved from human and animal figures to branded icons. Discover their role in sport merchandise, national pride, and geopolitical conflicts.  https://t.co/SoZpttb4l5 https://t.co/UBGZeAFjUU",Mon Aug 19 21:02:16 +0000 2024,1,1
2613,assad zaman’s publicist,me if loving tweets about armand being covered in blood after feeding was an olympic sport: https://t.co/CrqT6kENp0,Mon Aug 19 21:02:11 +0000 2024,3,29
2614,Jared,@crazyclipsonly Full contact running should be an Olympic sport.,Mon Aug 19 21:02:11 +0000 2024,0,1
2615,🎰,@PatrickPocosin @Craigmustdie @noone1135411 @GraffitiRadical there were 15 athletes representing palestine in the olympics because genocidal idf terrorists killed 300+ civilian palestinian athletes. gaza has no hospitals or schools because the idf destroyed all of them with kids inside and lied saying they were harboring hamas,Mon Aug 19 21:02:11 +0000 2024,0,22
2616,Tianna Mudd,"Keir Starmer.   U.S. Wales Embassy-go there if you are United States. Security in Europe-issued. Brixx VS. European Union. U.S. Dollar VS. British Pounds. US. Dollar VS. Lira.  Olympics. No Europeans.  ~Rep. Tianna Mudd, USA.",Mon Aug 19 21:02:08 +0000 2024,0,1
2617,TMaggs,@AndWuOfficial Arcade Olympics $AndWu https://t.co/G3RXEvpCw8,Mon Aug 19 21:02:07 +0000 2024,0,3
2618,Abdelaziz Housni,"@engineers_feed not only that, but those meeting to have an impact ...otherwise, no need for meeting ...Olympic meetings with be a sport 😆😅😂",Mon Aug 19 21:01:51 +0000 2024,0,0
2619,MyColorfulPast,Because we don't approve of men hitting women in Olympic boxing ring.  Full stop,Mon Aug 19 21:01:49 +0000 2024,0,0
2620,Mike Orchin-McKeever,"Kayak Cross was one of my new favourites at the Olympics… thought we’d try it with a rugby twist 🤷‍♂️

A different warm up… Speed, agility, strength, thinking &amp; a bit of fun 🤣 https://t.co/EmM4158ikU",Mon Aug 19 21:01:46 +0000 2024,9,124
2621,E l l a 💙,@vallead_ @centregoals Val what you talking that’s from big mommas movie the quote I mean 😉! You’re coming with me!! LA baby for the Olympics 2028? 👀. One word val. REF. He hates us.,Mon Aug 19 21:01:45 +0000 2024,0,1
2622,TMaggs,"$AndWu Arcade Olympics is legit! Legit prizes and games.  

It’s not too late to get in on the Arcade game craze!",Mon Aug 19 21:01:43 +0000 2024,0,7
2623,aznnorth,@NFL_DovKleiman NFL plays flag football in probowl weekend. What I've seen? Safe to say NFL players WILL make the Olympic team. Cant imagine this dude atop the podium. lol.,Mon Aug 19 21:01:40 +0000 2024,0,0
2624,Armageddon Along Just Fine,@IndiaTales7 @creepydotorg The only decent thing to come out of the Olympics,Mon Aug 19 21:01:35 +0000 2024,0,16
2625,Kag ¹⁶ Milan n1 | OLYMPIC CHAMPIONS🥇,"""I said remember this moment...""
""Combat, I'm ready for combat""
""Summer went away...""
#LondonTSTheErasTour

 https://t.co/ha7FzVv2fs",Mon Aug 19 21:01:22 +0000 2024,1263,9982
2626,daweeezl.loopring.eth 🏴‍☠️,@MattWallace888 That being an Olympic athlete isn't enough and need to exploit themselves for that OF money to survive in the Canadian economy,Mon Aug 19 21:01:15 +0000 2024,0,0
2627,Yzemmour? Because!,"@MattWallace888 How many white people got a gold meddle.

Forget about the gold, just a meddle for the Olympic games 

VS

Asian 

VS 

....",Mon Aug 19 21:01:05 +0000 2024,0,0
2628,brittany (taylor’s version) ✨💫,"@people kind of a ridiculous headline TBH, she has probably been a little busy preparing and kicking ass winning gold medals at the olympics to worry about a wardrobe for her man’s preseason game 🙃",Mon Aug 19 21:01:02 +0000 2024,0,3
2629,Paul Da 5’9,@LauraLoomer Congrats you Zionist bitch. You’ve just won gold in the oppression Olympics.,Mon Aug 19 21:00:59 +0000 2024,0,0
2630,Rae Diallo,[Video] I found this on NewsBreak: A biological male wins Miss Maryland 🥹🤦🏽‍♀️🤷🏽‍♀️ ***I don’t even watch these contests anymore. I never even watched the Olympics.🤔 https://t.co/eTg27ga5IC,Mon Aug 19 21:00:40 +0000 2024,0,0
2631,CT Humane Society,"Miss the Olympics? The pets do too....Muffin has some olympic tricks to show you! 

With plenty of downtime during her state mandated quarantine after she came to CHS with a wound of unknown origin, the staff have kept Muffin entertained with plenty of enrichment! https://t.co/vhoxW6zuj6",Mon Aug 19 21:00:39 +0000 2024,1,4
2632,DJLocks,"WNBA IS BACK‼️ 7-2 on props since Olympic break. Every sport is on 🔒, best discord in the world🌎 COME MAKE MONEY WITH US💰, PIKKIT SAYS ALL🤫

https://t.co/L6Q9JIBvKB

#bettingpicks #ParlayPlay #PlayerProps #prizepicks #sportsbetting #sportsbettingtwitter #WNBAPicks https://t.co/DE9ELFruzk",Mon Aug 19 21:00:55 +0000 2024,0,0
